payment_pk,date_id,order_id,method,status,amount,transaction_ref
2494,0,1000002493,GATEWAY,FAILED,19957.5,
2495,20250107,1000002494,CARD,PAID,37243.8,TX-C9PZTRV5JWL3
2496,20240308,1000002495,CARD,PAID,66066.0,TX-VK3DOJHLH3J5
2497,20240201,1000002496,GATEWAY,PAID,13614.6,TX-QEMZ0FY706Q2
2498,20240418,1000002497,CARD,PAID,58072.5,TX-2PL99QXNETBH
2499,20240507,1000002498,CARD,PAID,54450.0,TX-XV9YZW1GBOGC
2500,20250614,1000002499,GATEWAY,PAID,14268.0,TX-61JV7ET9EJNS
2501,20240927,1000002500,GATEWAY,PAID,27036.0,TX-AD2GUY2Z1DGM
2502,20240928,1000002501,GATEWAY,PAID,31305.12,TX-5ER5Q42PKDPK
2503,20250615,1000002502,CARD,PAID,18987.0,TX-C3VNQP95TR8P
2504,20250318,1000002503,CARD,PAID,34303.5,TX-IQ5DZ5B3SF2R
2505,20240408,1000002504,TRANSFER,PAID,17151.75,TX-5UUR7IOQZJOZ
2506,20250321,1000002505,CARD,PAID,160438.5,TX-IIAU7WMG4P3K
2507,20250703,1000002506,CARD,PAID,36483.6,TX-C9A5R2JMABTD
2508,20250902,1000002507,CARD,PAID,13794.0,TX-44UR1IGYL7U7
2509,20240805,1000002508,CARD,PAID,77892.3,TX-IXOZ836GF7QS
2510,0,1000002509,CARD,FAILED,29040.0,
2511,20241015,1000002510,CARD,PAID,14694.0,TX-S2NV5IOZL7S5
2512,20240321,1000002511,CARD,PAID,14229.6,TX-3MXT6EKIF5X9
2513,20241217,1000002512,CASH,PAID,51727.5,TX-4MBJDM81V0HG
2514,20241029,1000002513,GATEWAY,PAID,14568.0,TX-1HE4N78KFAMY
2515,20240713,1000002514,GATEWAY,PAID,57172.5,TX-EGQK507F0ISG
2516,20250526,1000002515,CASH,PAID,43560.0,TX-3IPEZJOTFHTT
2517,20240229,1000002516,GATEWAY,PAID,27636.0,TX-QO8FC17C3IIV
2518,20250217,1000002517,GATEWAY,PAID,31305.12,TX-S0I38FBP3TJN
2519,20240821,1000002518,CARD,PAID,15429.6,TX-Q1S3FU4G78RH
2520,20240805,1000002519,CASH,PAID,14520.0,TX-SN3P2PBTU2T2
2521,20240625,1000002520,CARD,PAID,49116.0,TX-7TS0N5VIB316
2522,20250717,1000002521,CARD,PAID,55350.0,TX-OAHGDGE1HQR2
2523,20250713,1000002522,CARD,PAID,16335.0,TX-4KAAYNM0ND5V
2524,20240412,1000002523,CASH,PAID,37352.7,TX-DDG864J9HGVZ
2525,20240302,1000002524,CARD,PAID,86250.38,TX-AJ6N7A9GHAGQ
2526,20250731,1000002525,CARD,PAID,97249.8,TX-2E6Z05RJ16QE
2527,20250403,1000002526,GATEWAY,PAID,36837.0,TX-TTW7AYCEVXZW
2528,20250616,1000002527,CARD,PAID,33234.22,TX-Q9O20XNCA6DP
2529,20250401,1000002528,GATEWAY,PAID,36183.6,TX-G8U03EZ2FAXQ
2530,20240218,1000002529,CARD,PAID,81529.8,TX-ARIBELNAQHX4
2531,20240910,1000002530,CARD,PAID,29867.4,TX-ET55M37BZ4J1
2532,20250109,1000002531,GATEWAY,PAID,26813.28,TX-SABQDKNN3S1N
2533,20250614,1000002532,CARD,PAID,18351.75,TX-E3NV0K1DRE6I
2534,20240610,1000002533,CARD,PAID,42064.2,TX-XKY9EQMBEUE9
2535,20240111,1000002534,TRANSFER,PAID,29475.6,TX-LC0B406C7WPP
2536,20240503,1000002535,GATEWAY,PAID,52987.92,TX-OKHKNN75JFM6
2537,20240618,1000002536,GATEWAY,PAID,16418.25,TX-ST0QBT34YBGV
2538,20250504,1000002537,CARD,PAID,29359.2,TX-THL5FTGLN1UR
2539,0,1000002538,TRANSFER,FAILED,28967.4,
2540,20240312,1000002539,CARD,PAID,19168.5,TX-AQXHIJHP6E30
2541,20240306,1000002540,CARD,PAID,48191.64,TX-E09AWWEQJXRZ
2542,20241229,1000002541,CASH,REFUNDED,39204.0,TX-KJBAJGFMNIL5
2543,20240915,1000002542,GATEWAY,PAID,26136.0,TX-YR1UE1YD0KHV
2544,20241123,1000002543,CARD,PAID,54450.0,TX-VH8QHUA8STDY
2545,20250522,1000002544,GATEWAY,PAID,15720.0,TX-DNMEPV0QR15S
2546,20250115,1000002545,GATEWAY,PAID,29403.0,TX-HMDV47IQRPIC
2547,20240210,1000002546,CARD,PAID,28495.5,TX-K17DB20H2KPS
2548,20240720,1000002547,GATEWAY,PAID,35685.0,TX-9YZ3I3E3X1B2
2549,20250914,1000002548,CARD,PAID,80070.3,TX-LN5KW77EOBT3
2550,20240507,1000002549,CARD,PAID,62946.3,TX-FJ6B370GUNIX
2551,0,1000002550,GATEWAY,FAILED,47857.68,
2552,20240730,1000002551,GATEWAY,PAID,16141.08,TX-PQJE03GRFJVC
2553,20240920,1000002552,CARD,PAID,19004.62,TX-E3Z19C575DI7
2554,20250919,1000002553,GATEWAY,PAID,43888.8,TX-ZH7DUCK8JR3O
2555,20240708,1000002554,GATEWAY,PAID,50205.0,TX-L2OFWVRTD888
2556,20240804,1000002555,CARD,PAID,27336.0,TX-2L8WN103FRBW
2557,20250524,1000002556,CARD,PAID,11761.2,TX-TT097OQ3Q962
2558,20240515,1000002557,GATEWAY,PAID,65904.75,TX-N83DO9KL0NQ4
2559,20250218,1000002558,CARD,PAID,42064.2,TX-1XWKZ2IEUJKA
2560,0,1000002559,GATEWAY,PENDING,31082.16,
2561,20250506,1000002560,CARD,PAID,54450.0,TX-Q9YVAM8IGHZ8
2562,20241203,1000002561,TRANSFER,PAID,32670.0,TX-VDAG0IYVAM0E
2563,20240622,1000002562,CARD,PAID,42664.2,TX-UJNH46RLF4XG
2564,20241221,1000002563,GATEWAY,PAID,129139.35,TX-70HQTN7F4GIF
2565,20240117,1000002564,GATEWAY,PAID,44624.4,TX-GQWXQ825X87K
2566,20240714,1000002565,CARD,PAID,58399.2,TX-JNWKBP9AN2ZG
2567,20250519,1000002566,CARD,PAID,30303.0,TX-Q6VXN9HSF97K
2568,20250703,1000002567,TRANSFER,PAID,35574.0,TX-G6P61VDSUNTT
2569,20250123,1000002568,CARD,PAID,28488.0,TX-K94W7U8BUE0O
2570,20250510,1000002569,CASH,PAID,15246.0,TX-M5WAK2WINN44
2571,20241220,1000002570,CARD,PAID,56918.4,TX-MUVK2HZP0CD4
2572,20250212,1000002571,CASH,PAID,45099.12,TX-HQBQLPF5GR8G
2573,20250104,1000002572,GATEWAY,PAID,70977.15,TX-0RZLNSO0NEQG
2574,20241118,1000002573,GATEWAY,PAID,52927.5,TX-DGC5AM98C363
2575,20250916,1000002574,GATEWAY,PAID,29659.2,TX-7OP8NRPTJ66J
2576,20240728,1000002575,CARD,PAID,81486.0,TX-ES2RI2B62GWY
2577,20240504,1000002576,CARD,PAID,42364.2,TX-0GIY4XQGNE4R
2578,20240406,1000002577,CARD,PAID,72600.0,TX-0TTRM56B0HX8
2579,0,1000002578,CASH,PENDING,13068.0,
2580,20250922,1000002579,CARD,PAID,29403.0,TX-YL5R5IZWJR4R
2581,20240906,1000002580,GATEWAY,PAID,70673.28,TX-RGVEL3F0HBSK
2582,20240305,1000002581,CARD,PAID,45229.8,TX-Z1XEYRPZ9R36
2583,20240223,1000002582,GATEWAY,PAID,61956.6,TX-XC3CQY125D0E
2584,20250202,1000002583,CARD,PAID,56076.0,TX-6HXLX0FQ68J9
2585,20250208,1000002584,CARD,PAID,16335.0,TX-MLTKA726ZXI9
2586,0,1000002585,CARD,FAILED,30240.0,
2587,20241221,1000002586,CASH,PAID,31944.0,TX-FK9IA6O015O8
2588,20250307,1000002587,CARD,PAID,89298.0,TX-HAF8UFEX5V0J
2589,20241014,1000002588,CARD,PAID,27036.0,TX-W5VJV5LE8INJ
2590,20241113,1000002589,GATEWAY,PAID,49905.0,TX-LORXHYDUZYR9
2591,0,1000002590,CARD,FAILED,100725.0,
2592,20250722,1000002591,CARD,PAID,82764.0,TX-5WPOGZTJVWXU
2593,20240616,1000002592,GATEWAY,PAID,55103.4,TX-KB3LSZXQS5XK
2594,0,1000002593,CARD,FAILED,59895.0,
2595,20240926,1000002594,GATEWAY,PAID,55950.0,TX-QNT4MYLOFV6C
2596,20240210,1000002595,GATEWAY,PAID,33870.0,TX-Y1O8S2AXVHIU
2597,0,1000002596,CARD,FAILED,49234.5,
2598,0,1000002597,CASH,FAILED,34485.0,
2599,20240420,1000002598,CARD,PAID,14520.0,TX-RUQUWLT15PPN
2600,20241009,1000002599,CARD,PAID,36300.0,TX-RYWNYUVW9NR9
2601,20250218,1000002600,CARD,PAID,56029.05,TX-PRJ27931ODC8
2602,0,1000002601,CARD,FAILED,79497.0,
2603,0,1000002602,GATEWAY,FAILED,18142.5,
2604,20250706,1000002603,CARD,PAID,91831.5,TX-2APLZ6CPC6EG
2605,20240526,1000002604,CASH,PAID,27588.0,TX-RLUC01G40IR0
2606,20240118,1000002605,GATEWAY,PAID,37500.0,TX-007I14HBHTPA
2607,20240115,1000002606,CARD,PAID,16872.0,TX-AY7U5EOS86QF
2608,20240806,1000002607,CARD,PAID,35574.0,TX-D7WU6S60I2NT
2609,20240617,1000002608,CASH,PAID,43124.4,TX-KXK8BGEKY0RX
2610,20250821,1000002609,GATEWAY,PAID,42882.0,TX-3LCGPNMITHVW
2611,20241107,1000002610,GATEWAY,PAID,27636.0,TX-IEFJ7511X0LP
2612,20241029,1000002611,CARD,PAID,133399.68,TX-2ES17WLJ5JGV
2613,20250719,1000002612,CARD,PAID,28459.2,TX-ZFVCZ72B5TN1
2614,20240819,1000002613,CARD,PAID,14268.0,TX-8GDU9V6QT21N
2615,20250218,1000002614,TRANSFER,PAID,43981.08,TX-HXU3ACODWVL7
2616,20240926,1000002615,GATEWAY,PAID,41382.0,TX-ULF1BSGDYEL0
2617,20250917,1000002616,CARD,PAID,66240.0,TX-L4KSVTL6M7H8
2618,20250522,1000002617,CARD,PAID,66429.0,TX-6L7LUJLR0TZK
2619,20240621,1000002618,GATEWAY,PAID,30540.0,TX-IVCEM2MMXFKD
2620,20250920,1000002619,CASH,PAID,12414.6,TX-Y9ZQD7QDB78P
2621,0,1000002620,GATEWAY,FAILED,36837.0,
2622,20250413,1000002621,CARD,PAID,33628.08,TX-2RW3Q46M6SYV
2623,20240315,1000002622,CASH,PAID,46554.75,TX-7HUWXGHS2W75
2624,20240721,1000002623,GATEWAY,PAID,48457.68,TX-TT95C1AI0WJ3
2625,20241105,1000002624,CARD,PAID,39204.0,TX-VE2JWWD947WK
2626,20250204,1000002625,CARD,PAID,17172.0,TX-4PX5JLFR38MI
2627,20240523,1000002626,CARD,PAID,84390.0,TX-GW8VTDJ91HFH
2628,20241107,1000002627,CASH,PAID,36300.0,TX-1ZS4ES9Y4BYM
2629,20240413,1000002628,CASH,PAID,43124.4,TX-6ASJGLSV0FI2
2630,20241104,1000002629,TRANSFER,PAID,15972.0,TX-VNROPEORFZ88
2631,20250515,1000002630,CARD,PAID,58191.0,TX-OUV7EVJUB9S5
2632,20240129,1000002631,CARD,PAID,39433.5,TX-IMIFMZXH9FPT
2633,20241023,1000002632,CASH,PAID,57281.4,TX-XE0KV868W6NP
2634,20240608,1000002633,CASH,PAID,42688.8,TX-2JOIYS2845CC
2635,20240224,1000002634,CASH,PAID,63234.6,TX-IN0BX89DMP79
2636,20250427,1000002635,CARD,PAID,46957.68,TX-VEVC7IC1377L
2637,20241211,1000002636,CASH,PAID,54450.0,TX-MIHWRL1DSQH3
2638,0,1000002637,TRANSFER,PENDING,65340.0,
2639,20250227,1000002638,CASH,PAID,26136.0,TX-9Q3GY28B63M6
2640,20241109,1000002639,CARD,PAID,52655.25,TX-6YA3IV2XFRYZ
2641,20241211,1000002640,GATEWAY,PAID,15294.0,TX-0H3YV9SVLP8P
2642,20240603,1000002641,GATEWAY,PAID,40104.0,TX-IX6APJA5IQTR
2643,20240110,1000002642,GATEWAY,PAID,39615.0,TX-S2DG3DM525FA
2644,20250728,1000002643,CARD,PAID,44600.28,TX-8KH5B66IVH23
2645,20240903,1000002644,CARD,PAID,36474.0,TX-U47XG19N7EBY
2646,20241227,1000002645,TRANSFER,PAID,96049.8,TX-J4GW3FWCZKH1
2647,20250224,1000002646,CARD,PAID,35385.0,TX-2TIR743A7KEJ
2648,20240511,1000002647,CARD,PAID,27588.0,TX-PKYA2I37FJ72
2649,20241203,1000002648,CARD,PAID,41894.64,TX-KIMMMWECW6RG
2650,20240718,1000002649,GATEWAY,PAID,57891.0,TX-I2OFUNLLCRZ5
2651,20241111,1000002650,GATEWAY,PAID,15901.5,TX-1OKP92ARWKUW
2652,20250607,1000002651,CASH,PAID,76738.2,TX-OQBTQE08D0SR
2653,20250901,1000002652,CARD,PAID,40704.0,TX-FNSGXLQYZ4A9
2654,20250204,1000002653,CARD,PAID,13794.0,TX-R9HP0TU7X7FV
2655,20240406,1000002654,CASH,PAID,51727.5,TX-XGUY2EFSW5M7
2656,20240127,1000002655,CARD,PAID,81849.0,TX-25M5K9QSUUSN
2657,20240813,1000002656,CASH,PAID,53361.0,TX-MAUQHK9K3WUK
2658,20250511,1000002657,TRANSFER,PAID,30346.8,TX-5HWD7VUOPJWU
2659,20240602,1000002658,CASH,PAID,102583.8,TX-7QKKCJ0FFEGK
2660,20250504,1000002659,CARD,PAID,97794.3,TX-TRFK7GWLWVG7
2661,0,1000002660,CARD,PENDING,33570.0,
2662,20250315,1000002661,GATEWAY,PAID,26513.28,TX-VTHUWDHD8MLA
2663,20250421,1000002662,CASH,PAID,32016.6,TX-7J5L3Q4TF6PA
2664,20240121,1000002663,GATEWAY,PAID,15720.0,TX-4F1OMDT7TFFG
2665,20240723,1000002664,GATEWAY,PAID,35203.5,TX-G4W85CM97D6G
2666,20250226,1000002665,GATEWAY,PAID,17968.5,TX-V8ALOJU6B73L
2667,20240805,1000002666,CASH,PAID,36300.0,TX-T2SCEWL6ZYNR
2668,20240204,1000002667,CASH,PAID,16008.3,TX-6D73MP2JS5G1
2669,20250927,1000002668,CARD,PAID,94672.5,TX-GKS873PZ181A
2670,20250105,1000002669,CARD,PAID,61095.0,TX-BIR89UB9SU4D
2671,0,1000002670,GATEWAY,FAILED,48453.0,
2672,0,1000002671,CASH,FAILED,25613.28,
2673,20250304,1000002672,CARD,PAID,37243.8,TX-60HDB8ZJ2G75
2674,20240506,1000002673,CASH,PAID,13068.0,TX-VE9U35QITHKA
2675,20240911,1000002674,CARD,REFUNDED,79134.0,TX-KMZO990UCYK3
2676,20240512,1000002675,GATEWAY,PAID,35385.0,TX-GDV44CM63Z4S
2677,20250107,1000002676,CARD,PAID,36774.0,TX-5BNV9O1ANF4I
2678,20250506,1000002677,CARD,PAID,43734.0,TX-MKTY2L6V8KZY
2679,20240305,1000002678,CARD,PAID,79932.6,TX-7T3AOABWZWHD
2680,20250428,1000002679,CARD,PAID,42688.8,TX-U6BHDX3GCVR5
2681,20240703,1000002680,CARD,PAID,18142.5,TX-I15WK5U0IWHV
2682,20250202,1000002681,GATEWAY,PAID,48090.0,TX-AC8OQH3N6P68
2683,20241124,1000002682,CARD,PAID,18104.62,TX-6SADLZQPWIEI
2684,20240115,1000002683,CARD,PAID,13068.0,TX-79VIMOFMAQ73
2685,0,1000002684,TRANSFER,FAILED,16335.0,
2686,20250706,1000002685,CARD,PAID,54450.0,TX-BENJ8QKKC9G4
2687,0,1000002686,GATEWAY,FAILED,53361.0,
2688,20250628,1000002687,GATEWAY,REFUNDED,104935.8,TX-M09OP9KUAZ48
2689,20240405,1000002688,CARD,PAID,76631.4,TX-IPGIK9UAC06X
2690,20240618,1000002689,TRANSFER,REFUNDED,39131.4,TX-SNLKE4LC6XZQ
2691,20240304,1000002690,CARD,PAID,17242.5,TX-OVPFE2ATFAMW
2692,20240306,1000002691,CASH,PAID,17242.5,TX-WKBMSZZGNG6I
2693,20250918,1000002692,CARD,PAID,57818.4,TX-2JX2B8ELV3PY
2694,20250902,1000002693,GATEWAY,PAID,84109.2,TX-FSW2R1XAZVPU
2695,0,1000002694,GATEWAY,FAILED,82466.1,
2696,20250823,1000002695,CARD,PAID,31036.5,TX-BN3OP0Q49RQ9
2697,20250609,1000002696,CARD,PAID,37200.0,TX-3KTGYVYUXISL
2698,0,1000002697,CARD,FAILED,86386.5,
2699,20240707,1000002698,CASH,PAID,13068.0,TX-6K94J2CQ0XN0
2700,20241210,1000002699,CARD,PAID,71148.0,TX-HTJMY4YWLZVM
2701,20240817,1000002700,CARD,PAID,55902.0,TX-VEUHHCTKSKTN
2702,20250915,1000002701,CARD,PAID,77647.8,TX-6JNHB48OK1FQ
2703,20241009,1000002702,CARD,PAID,13314.6,TX-FT2E26I1XT6P
2704,20241209,1000002703,GATEWAY,PAID,55513.88,TX-GKEKMDEQJWWN
2705,20240709,1000002704,CARD,PAID,58697.1,TX-7FCBC2RHX5J7
2706,20250721,1000002705,CASH,PAID,51618.6,TX-VZ10ZK2EDZUI
2707,20241223,1000002706,GATEWAY,PAID,49624.2,TX-ROYMM7SEL248
2708,20240407,1000002707,CARD,PAID,43588.8,TX-V2M08HGLJ0H8
2709,20240318,1000002708,CARD,PAID,43560.0,TX-GHLZZX0TGW1Q
2710,20240706,1000002709,GATEWAY,REFUNDED,61303.2,TX-6189H3KFDIS3
2711,20250112,1000002710,TRANSFER,PAID,26136.0,TX-QKMTWGBE23NH
2712,20241217,1000002711,GATEWAY,PAID,29649.6,TX-0FZPTRB14QCR
2713,20250907,1000002712,CARD,PAID,18676.35,TX-ILX2NHG0QFNU
2714,20250902,1000002713,GATEWAY,PAID,19057.5,TX-DIBU5E3JW0EN
2715,20250204,1000002714,CARD,PAID,21165.0,TX-5EP7N2HKIEIX
2716,20240219,1000002715,CASH,PAID,43287.75,TX-JF68SYVD0CUV
2717,20250125,1000002716,GATEWAY,PAID,43753.2,TX-T5IP7AEQRW4F
2718,20240611,1000002717,CARD,PAID,67881.0,TX-8QCYO6U2UU02
2719,20250523,1000002718,GATEWAY,PAID,52163.1,TX-7XLX0AN96AY3
2720,20250625,1000002719,CASH,PAID,12806.64,TX-YSKFG2MHSP0W
2721,0,1000002720,CARD,FAILED,27442.8,
2722,20240614,1000002721,CASH,REFUNDED,106359.0,TX-3YB1ORQI6OSD
2723,20241118,1000002722,CARD,PAID,44760.0,TX-RY6SZB6UUZI1
2724,20240916,1000002723,CARD,PAID,26136.0,TX-H4NDFSQCZGH9
2725,20241214,1000002724,CARD,REFUNDED,37500.0,TX-R0BVJ0VNGPVI
2726,20250817,1000002725,CARD,PAID,15246.0,TX-TDVUX5PMWTPO
2727,0,1000002726,CARD,FAILED,58697.1,
2728,0,1000002727,CARD,FAILED,16335.0,
2729,20241126,1000002728,CARD,PAID,28488.0,TX-O1TAINOHT9JX
2730,20240406,1000002729,CASH,PAID,41382.0,TX-ZBAKF2YXG9AW
2731,20250122,1000002730,CASH,REFUNDED,13794.0,TX-TOTEQAIW54AK
2732,20250910,1000002731,CASH,PAID,39131.4,TX-2H3FIZ5ME1T3
2733,20250204,1000002732,CARD,PAID,76230.0,TX-U4H6P3PNX1OW
2734,20250118,1000002733,CARD,PAID,101315.4,TX-JDOVR6ZBAXMZ
2735,20240706,1000002734,GATEWAY,PAID,97465.5,TX-7Y0QNBEWQ73F
2736,20250912,1000002735,CASH,PAID,53905.5,TX-IEH5RJB36K79
2737,20250120,1000002736,CARD,PAID,69696.0,TX-V0E25W6XNAA0
2738,20241016,1000002737,CARD,PAID,50965.2,TX-YEZYZ3FW127X
2739,20250223,1000002738,CARD,PAID,83036.25,TX-T7WYV5JVFVP2
2740,20240711,1000002739,CARD,PAID,41594.64,TX-V76OIZQYZNAX
2741,20240521,1000002740,CARD,PAID,55030.8,TX-YSZVNWR9D2J6
2742,20250909,1000002741,GATEWAY,PAID,74498.25,TX-O4DFCLELY0XQ
2743,20240704,1000002742,TRANSFER,PAID,44104.5,TX-HN2AGYDUVOIW
2744,20241027,1000002743,CASH,PAID,49005.0,TX-WW582Z95S8KN
2745,20250611,1000002744,CASH,PAID,37352.7,TX-IQ157J91G2G0
2746,20250329,1000002745,GATEWAY,PAID,42882.0,TX-ASK2LZHWRGU6
2747,20240116,1000002746,CASH,PAID,45738.0,TX-I20UNQKTXS36
2748,20250425,1000002747,GATEWAY,PAID,79525.8,TX-TVL162P2ERZG
2749,20241110,1000002748,TRANSFER,PAID,43269.6,TX-43ZYKHRV7X4F
2750,0,1000002749,CARD,FAILED,115782.48,
2751,20250803,1000002750,GATEWAY,PAID,38443.8,TX-19S8EEU47DB3
2752,20250808,1000002751,CASH,PAID,45287.88,TX-KGMRMSNT0KTE
2753,20240608,1000002752,CASH,PAID,92565.0,TX-X924WTFK0V3A
2754,0,1000002753,GATEWAY,FAILED,99628.74,
2755,20241211,1000002754,CARD,PAID,51262.62,TX-GX0ML6F15USI
2756,20240624,1000002755,GATEWAY,PAID,16146.0,TX-F1AILKTGFTCZ
2757,20240729,1000002756,CARD,PAID,18142.5,TX-4XKZOZOE3JUY
2758,20250328,1000002757,GATEWAY,PAID,40404.0,TX-4E69G4VO4C23
2759,20240626,1000002758,GATEWAY,PAID,55894.5,TX-4J55HDL7OEUY
2760,0,1000002759,CARD,FAILED,53361.0,
2761,20250622,1000002760,CARD,PAID,36300.0,TX-PTI4ME0IPCT6
2762,20250731,1000002761,GATEWAY,PAID,77321.1,TX-WOIO65XBMCO1
2763,20250529,1000002762,CARD,PAID,43588.8,TX-VM704EFFCIJ4
2764,20250413,1000002763,GATEWAY,PAID,19350.0,TX-LX9CAAGTIFO4
2765,20250903,1000002764,CARD,PAID,29040.0,TX-UWS087DG8N37
2766,20240311,1000002765,CARD,PAID,26136.0,TX-M4SA6NXMEW6Y
2767,20250222,1000002766,CARD,PAID,39619.92,TX-D4254RT9NH0A
2768,20240617,1000002767,CARD,PAID,40704.0,TX-YZUIT943FHPN
2769,20250412,1000002768,CARD,PAID,40404.0,TX-082RU5U84FNK
2770,20250307,1000002769,CASH,REFUNDED,51727.5,TX-WYA85SBYPV1T
2771,0,1000002770,GATEWAY,FAILED,48924.9,
2772,20241118,1000002771,GATEWAY,PAID,55650.0,TX-M6U1SUUPJPG0
2773,20240406,1000002772,CARD,PAID,78988.8,TX-DHEKXV5N6HMF
2774,0,1000002773,CARD,FAILED,30603.0,
2775,20250127,1000002774,CARD,PAID,53678.62,TX-YI8SGJL73YWZ
2776,20250412,1000002775,CARD,PAID,53361.0,TX-FQ59MSNO52A2
2777,20250625,1000002776,CARD,PAID,58100.25,TX-GZ87MSNRDOPZ
2778,20240320,1000002777,CARD,PAID,26136.0,TX-RFFQ85CG7A74
2779,20250409,1000002778,CARD,PAID,48024.9,TX-GDUYLYNS49XD
2780,0,1000002779,GATEWAY,FAILED,46938.0,
2781,20250226,1000002780,CARD,PAID,27036.0,TX-9LX00YJ3LJE3
2782,20250617,1000002781,GATEWAY,PAID,65378.4,TX-4BHOZ4S9Z368
2783,20250515,1000002782,GATEWAY,PAID,52272.0,TX-0LD985301P6R
2784,0,1000002783,TRANSFER,PENDING,14520.0,
2785,20250410,1000002784,CASH,PAID,43451.1,TX-TVH2H63HNKCA
2786,20241019,1000002785,CASH,PAID,14483.7,TX-1A5672TSOMI0
2787,20240818,1000002786,CASH,PAID,17787.0,TX-NRMNN94R5SF6
2788,20250531,1000002787,CARD,PAID,18442.5,TX-KKO7I2QTG33J
2789,20250714,1000002788,CARD,PAID,18987.0,TX-G1YFYC8NA0PG
2790,20240116,1000002789,CASH,PAID,14374.8,TX-R72QXJJR4KTT
2791,20240715,1000002790,CARD,PAID,82038.0,TX-FCWSIHQ6BWLZ
2792,20240601,1000002791,CARD,PAID,18150.0,TX-V5AC4HYCXPTC
2793,20250512,1000002792,CASH,REFUNDED,70694.25,TX-0Y8GO1HG32PU
2794,0,1000002793,GATEWAY,FAILED,32055.0,
2795,20250917,1000002794,GATEWAY,PAID,31846.8,TX-ED6C040X2CRG
2796,20250826,1000002795,GATEWAY,PAID,37200.0,TX-SAHJQUR4EBZ3
2797,20250111,1000002796,GATEWAY,PAID,33870.0,TX-AH4OCCB46MS1
2798,20250317,1000002797,GATEWAY,PAID,42862.8,TX-GG30JSEP8OFY
2799,20240429,1000002798,GATEWAY,PAID,29359.2,TX-QIURE46AKL6W
2800,20250904,1000002799,CASH,PAID,19565.7,TX-2CNI1RK9E2IJ
2801,20240603,1000002800,CASH,PAID,26136.0,TX-ABMDSSBWOVUF
2802,20241210,1000002801,CASH,PAID,27588.0,TX-O02BCCHBFXJZ
2803,0,1000002802,CARD,FAILED,45465.75,
2804,20250806,1000002803,CARD,PAID,16020.0,TX-A6SAW1V9R2U4
2805,20241005,1000002804,GATEWAY,PAID,18966.75,TX-67FMTT1BEXD2
2806,20241208,1000002805,CARD,PAID,13794.0,TX-JMIUYYI4TG87
2807,20240804,1000002806,CARD,PAID,43560.0,TX-XNRFO90UQTA9
2808,20250113,1000002807,GATEWAY,REFUNDED,45912.0,TX-M5BCQ4PA8D5Z
2809,20241226,1000002808,GATEWAY,REFUNDED,86822.1,TX-1ZF35YPEGP1F
2810,20240617,1000002809,CARD,REFUNDED,91804.8,TX-ZA7QKAUW224H
2811,20250512,1000002810,CARD,PAID,13068.0,TX-7RXD4CD1QCB6
2812,20250312,1000002811,GATEWAY,REFUNDED,40104.0,TX-SCLDCDMKCULK
2813,20250216,1000002812,CASH,PAID,32670.0,TX-FJZOD4PLO66V
2814,20240326,1000002813,CASH,PAID,45738.0,TX-I4Y0G6EW3EAR
2815,0,1000002814,CARD,PENDING,85297.5,
2816,20240419,1000002815,GATEWAY,PAID,56222.25,TX-QR0OZS6G9JI8
2817,20240809,1000002816,GATEWAY,PAID,26513.28,TX-VN0TM4PGWD7Q
2818,20241115,1000002817,TRANSFER,REFUNDED,13068.0,TX-LUAFJHG5HI11
2819,20250907,1000002818,CARD,REFUNDED,17235.0,TX-YSO0WP8X31PJ
2820,20240226,1000002819,GATEWAY,PAID,28749.6,TX-4SRTRBM47F3H
2821,20250728,1000002820,CARD,PAID,42688.8,TX-ZHN6MH3LR1U6
2822,20250626,1000002821,CARD,REFUNDED,89646.48,TX-TFJUM1Q9DVOJ
2823,20241218,1000002822,CARD,PAID,44188.8,TX-DTH2Y1RRNNG5
2824,20240327,1000002823,CARD,PAID,72774.0,TX-KEQOBB3B6TF9
2825,20241216,1000002824,CASH,PAID,86394.0,TX-21PJOS6DXDXF
2826,20240716,1000002825,TRANSFER,PAID,17242.5,TX-T5A5UQ45AY5L
2827,0,1000002826,CARD,FAILED,18687.0,
2828,20241005,1000002827,CARD,PAID,54450.0,TX-RLFGV5FASBTX
2829,0,1000002828,TRANSFER,FAILED,43560.0,
2830,20250513,1000002829,TRANSFER,PAID,39930.0,TX-STQAB9OFE2K6
2831,20240917,1000002830,CARD,PAID,36783.6,TX-82LPFDMGYSKK
2832,20240915,1000002831,CARD,PAID,39315.0,TX-G9AR99V9Z81A
2833,20241225,1000002832,CARD,PAID,13968.0,TX-QD1TO9WXUKEX
2834,20240408,1000002833,GATEWAY,PAID,17535.0,TX-NZ8X24DIO0I7
2835,20240704,1000002834,CARD,PAID,48327.0,TX-DPI3UZ0GVM1F
2836,20250226,1000002835,CARD,PAID,47020.2,TX-KG2IIC23OSUY
2837,20250928,1000002836,GATEWAY,PAID,130055.4,TX-AXYHIL6V0PWV
2838,20250605,1000002837,CASH,PAID,118102.05,TX-EO8TVCJI3R38
2839,0,1000002838,CARD,FAILED,47916.0,
2840,0,1000002839,CASH,FAILED,45738.0,
2841,20241104,1000002840,CARD,PAID,50205.0,TX-MD9ENV2EH2YO
2842,20250807,1000002841,CARD,PAID,13968.0,TX-M3JG43D45R30
2843,20250511,1000002842,CASH,PAID,34303.5,TX-SSDMJJCHT8LH
