session_pk,date_id,customer_id,source,device,duration_seconds
26692,20250518,642.0,ads,desktop,85238
26693,20240103,,ads,tablet,38360
26694,20250508,424.0,social,mobile,24654
26695,20241120,,direct,mobile,28192
26696,20241222,,ads,mobile,21144
26697,20250206,,referral,mobile,77492
26698,20241224,29.0,direct,mobile,66870
26699,20240505,860.0,direct,desktop,56357
26700,20250101,945.0,direct,tablet,55469
26701,20241027,393.0,ads,mobile,18287
26702,20240826,1207.0,direct,mobile,54338
26703,20240216,,direct,mobile,62092
26704,20250126,179.0,social,mobile,21237
26705,20240118,,ads,desktop,66677
26706,20240525,263.0,social,desktop,68043
26707,20250222,,ads,desktop,65192
26708,20240405,,referral,mobile,43562
26709,20250106,1218.0,direct,desktop,7343
26710,20240428,1066.0,ads,mobile,86432
26711,20250608,359.0,referral,mobile,16673
26712,20250506,,direct,desktop,37097
26713,20250213,1099.0,referral,desktop,65349
26714,20241020,74.0,direct,desktop,74078
26715,20240518,933.0,referral,desktop,48964
26716,20250927,745.0,ads,mobile,85535
26717,20250409,1287.0,ads,mobile,40552
26718,20241114,1180.0,social,mobile,34612
26719,20250518,,ads,mobile,9733
26720,20240812,,ads,desktop,14171
26721,20240401,,social,desktop,83526
26722,20250103,987.0,ads,mobile,85347
26723,20240729,,ads,mobile,42083
26724,20240818,887.0,ads,mobile,11253
26725,20250524,,ads,mobile,1068
26726,20250804,,ads,mobile,33382
26727,20250415,,referral,desktop,48206
26728,20240613,,ads,mobile,19396
26729,20240409,379.0,ads,mobile,44582
26730,20241003,,ads,desktop,30468
26731,20240717,1164.0,direct,mobile,19631
26732,20240610,699.0,direct,mobile,45531
26733,20240903,1349.0,ads,mobile,3923
26734,20241207,34.0,referral,mobile,79239
26735,20241221,543.0,direct,mobile,36287
26736,20241229,,ads,mobile,54296
26737,20240515,,email,mobile,3322
26738,20240811,276.0,social,mobile,76976
26739,20241224,1229.0,ads,mobile,9849
26740,20240115,,direct,mobile,62997
26741,20240115,1090.0,social,desktop,81450
26742,20240719,886.0,email,desktop,25877
26743,20240402,785.0,ads,mobile,9909
26744,20240118,,direct,mobile,18665
26745,20240914,1437.0,referral,mobile,19303
26746,20250516,1487.0,social,desktop,67272
26747,20241204,466.0,direct,desktop,33636
26748,20250930,396.0,social,mobile,14593
26749,20240404,,direct,mobile,85006
26750,20250412,418.0,direct,desktop,80948
26751,20250319,,referral,mobile,33326
26752,20240805,30.0,referral,mobile,2082
26753,20250904,,direct,mobile,27952
26754,20240710,1217.0,direct,mobile,75423
26755,20250418,,referral,tablet,81972
26756,20240730,449.0,direct,mobile,41569
26757,20250422,,email,mobile,69065
26758,20250830,,ads,mobile,15104
26759,20250321,,ads,mobile,14801
26760,20240301,,referral,mobile,65381
26761,20240309,1165.0,ads,mobile,39722
26762,20240928,,direct,mobile,0
26763,20241120,1268.0,email,desktop,68758
26764,20250512,668.0,direct,desktop,87087
26765,20241213,,social,desktop,22522
26766,20240603,631.0,ads,mobile,33595
26767,20241002,44.0,email,mobile,29369
26768,20240314,1005.0,direct,mobile,79059
26769,20240807,990.0,direct,desktop,68540
26770,20240728,389.0,ads,mobile,85646
26771,20240826,206.0,direct,desktop,51947
26772,20250111,626.0,direct,mobile,20860
26773,20250311,597.0,email,desktop,51859
26774,20250108,,ads,mobile,83280
26775,20250710,1199.0,direct,mobile,4296
26776,20240201,780.0,ads,mobile,31075
26777,20241106,1403.0,direct,mobile,59575
26778,20240430,1190.0,referral,mobile,29132
26779,20250408,27.0,email,mobile,79348
26780,20240814,894.0,referral,mobile,32697
26781,20241006,1089.0,direct,mobile,47820
26782,20250721,,referral,mobile,9106
26783,20250927,4.0,direct,desktop,49073
26784,20240915,1154.0,referral,mobile,5861
26785,20240820,,direct,mobile,4908
26786,20241118,1267.0,referral,tablet,14502
26787,20241226,1108.0,direct,mobile,51282
26788,20240422,,ads,desktop,34377
26789,20241204,202.0,ads,mobile,59271
26790,20250429,702.0,direct,mobile,10291
26791,20241228,,email,tablet,10376
26792,20241028,1128.0,direct,tablet,63633
26793,20250318,1116.0,ads,desktop,43833
26794,20250418,171.0,direct,mobile,35411
26795,20240117,287.0,direct,mobile,31134
26796,20250720,414.0,ads,desktop,19093
26797,20241130,420.0,direct,desktop,6088
26798,20250405,840.0,referral,desktop,1649
26799,20250514,1212.0,direct,mobile,83521
26800,20240101,,direct,mobile,40797
26801,20240221,,ads,mobile,51954
26802,20250308,316.0,social,mobile,63649
26803,20250721,767.0,direct,desktop,26818
26804,20250630,195.0,social,mobile,43449
26805,20250405,1367.0,direct,mobile,57073
26806,20250718,,email,mobile,37777
26807,20240511,,ads,mobile,47419
26808,20250204,547.0,referral,mobile,23860
26809,20240729,259.0,ads,mobile,37951
26810,20250928,,direct,desktop,59126
26811,20240504,,direct,mobile,72300
26812,20250107,973.0,direct,desktop,24768
26813,20240902,1416.0,direct,mobile,58447
26814,20240415,1019.0,direct,mobile,76232
26815,20240311,,ads,mobile,79194
26816,20241130,,ads,desktop,19320
26817,20241115,1489.0,social,mobile,4809
26818,20240408,22.0,ads,mobile,68909
26819,20250508,957.0,ads,mobile,43127
26820,20240228,1069.0,ads,mobile,5466
26821,20250602,808.0,ads,mobile,74631
26822,20240503,,direct,mobile,34151
26823,20240506,103.0,ads,mobile,61253
26824,20250331,910.0,ads,mobile,49371
26825,20240421,,ads,mobile,77476
26826,20250313,,ads,desktop,34093
26827,20250808,787.0,social,mobile,6466
26828,20250117,,referral,desktop,56441
26829,20241031,700.0,referral,desktop,67047
26830,20250501,295.0,ads,desktop,27229
26831,20250526,895.0,direct,desktop,72161
26832,20250320,68.0,direct,tablet,44768
26833,20240302,647.0,direct,mobile,42317
26834,20250416,435.0,ads,mobile,63568
26835,20240516,,ads,desktop,55511
26836,20241026,1153.0,referral,desktop,52563
26837,20240521,1425.0,direct,mobile,43328
26838,20250131,18.0,ads,desktop,87243
26839,20241223,67.0,direct,desktop,84752
26840,20240517,,direct,mobile,25526
26841,20240510,87.0,ads,desktop,63268
26842,20241106,438.0,ads,desktop,9594
26843,20250604,290.0,ads,mobile,71992
26844,20241124,1452.0,ads,mobile,0
26845,20241025,825.0,direct,mobile,58853
26846,20250315,,ads,tablet,68502
26847,20250627,,referral,mobile,12698
26848,20241219,,social,mobile,70860
26849,20250805,574.0,direct,tablet,66997
26850,20240117,,social,mobile,59218
26851,20250317,1429.0,email,desktop,87608
26852,20240401,1008.0,ads,desktop,55148
26853,20250724,,social,mobile,41689
26854,20250413,701.0,ads,mobile,85852
26855,20250318,425.0,direct,mobile,9173
26856,20240621,579.0,direct,mobile,43601
26857,20250720,,ads,mobile,13391
26858,20240307,,direct,mobile,68192
26859,20240315,,referral,mobile,77341
26860,20250822,,social,mobile,25838
26861,20250103,,direct,mobile,59616
26862,20250811,,direct,mobile,23730
26863,20250729,1159.0,direct,mobile,88430
26864,20250927,,referral,mobile,73110
26865,20241005,963.0,direct,mobile,22125
26866,20240918,1294.0,referral,tablet,49477
26867,20250831,,referral,mobile,83102
26868,20250922,,referral,desktop,0
26869,20250507,557.0,ads,desktop,0
26870,20240117,,direct,mobile,57792
26871,20250301,417.0,direct,desktop,20017
26872,20240912,,ads,mobile,53209
26873,20240423,,ads,mobile,51922
26874,20250106,,ads,mobile,42215
26875,20250812,705.0,referral,mobile,37942
26876,20250428,,direct,desktop,30125
26877,20240112,,ads,mobile,70734
26878,20250705,,referral,mobile,29412
26879,20240804,,direct,mobile,76947
26880,20250529,,direct,desktop,54567
26881,20250609,,direct,mobile,67019
26882,20250301,,email,tablet,7775
26883,20240319,240.0,social,mobile,32520
26884,20240425,1279.0,ads,desktop,35047
26885,20250508,403.0,referral,desktop,82815
26886,20240730,,referral,desktop,57562
26887,20240804,404.0,ads,mobile,67604
26888,20241024,1216.0,referral,mobile,0
26889,20241029,442.0,referral,mobile,22834
26890,20250608,313.0,direct,tablet,44276
26891,20250529,475.0,ads,tablet,19817
26892,20240403,,direct,mobile,78435
26893,20241007,86.0,ads,mobile,4679
26894,20240629,,social,mobile,44986
26895,20250219,1091.0,email,mobile,78425
26896,20240614,861.0,ads,mobile,0
26897,20250305,1211.0,direct,mobile,85264
26898,20240718,,direct,tablet,81515
26899,20250703,418.0,ads,mobile,3155
26900,20240718,,direct,desktop,78843
26901,20250402,869.0,referral,mobile,51965
26902,20240919,834.0,direct,mobile,11615
26903,20240430,1145.0,direct,mobile,85807
26904,20240401,,direct,mobile,8683
26905,20250123,965.0,direct,desktop,46818
26906,20250114,160.0,direct,desktop,35749
26907,20250525,,ads,desktop,11963
26908,20240418,491.0,ads,mobile,5003
26909,20240328,303.0,ads,tablet,73138
26910,20250109,,referral,mobile,83892
26911,20240719,627.0,direct,desktop,55161
26912,20241028,1499.0,referral,mobile,88410
26913,20250911,,social,desktop,32901
26914,20250127,427.0,social,desktop,41442
26915,20240113,802.0,ads,mobile,77794
26916,20250325,,direct,mobile,47401
26917,20250318,1409.0,referral,mobile,87520
26918,20240423,52.0,direct,mobile,76790
26919,20240603,933.0,direct,mobile,62093
26920,20250508,,ads,mobile,66754
26921,20240322,85.0,direct,mobile,3668
26922,20250226,932.0,direct,mobile,14203
26923,20240813,152.0,email,mobile,88298
26924,20250922,63.0,direct,mobile,64838
26925,20250316,50.0,direct,mobile,46269
26926,20241019,,referral,desktop,59825
26927,20240916,173.0,email,mobile,70858
26928,20240621,1292.0,ads,desktop,10721
26929,20250308,558.0,referral,mobile,64333
26930,20250730,37.0,email,mobile,19862
26931,20250916,494.0,direct,desktop,61432
26932,20250524,,email,mobile,0
26933,20250206,,direct,mobile,86005
26934,20250720,1112.0,email,desktop,83600
26935,20240119,,direct,mobile,32939
26936,20250321,1412.0,direct,mobile,55069
26937,20241021,428.0,referral,desktop,21745
26938,20250816,1319.0,social,desktop,43640
26939,20240616,1157.0,ads,mobile,52938
26940,20240111,592.0,ads,mobile,83732
26941,20241016,415.0,direct,mobile,54701
26942,20240813,1230.0,referral,mobile,85925
26943,20240414,933.0,ads,mobile,67800
26944,20250727,375.0,direct,mobile,0
26945,20250518,,direct,mobile,33371
26946,20241104,,ads,mobile,12242
26947,20240817,69.0,referral,mobile,44109
26948,20250812,,ads,tablet,11742
26949,20240206,,direct,mobile,25637
26950,20241130,,referral,desktop,26922
26951,20250813,1473.0,email,mobile,7947
26952,20250101,322.0,email,mobile,77913
26953,20241105,1403.0,direct,mobile,7981
26954,20250603,,ads,desktop,58454
26955,20250507,,direct,mobile,7842
26956,20240608,790.0,direct,desktop,36019
26957,20250123,964.0,ads,mobile,63726
26958,20240726,,direct,mobile,25589
26959,20240214,,direct,mobile,33254
26960,20240130,,direct,mobile,0
26961,20240224,218.0,direct,desktop,7198
26962,20240630,379.0,ads,mobile,86984
26963,20240708,,referral,mobile,40961
26964,20240702,,ads,mobile,11354
26965,20240120,1361.0,social,mobile,29004
26966,20240303,349.0,ads,mobile,38285
26967,20241230,1482.0,direct,mobile,5334
26968,20240117,855.0,direct,mobile,30919
26969,20241009,611.0,referral,mobile,64595
26970,20250823,621.0,ads,mobile,49308
26971,20250919,1235.0,ads,desktop,58474
26972,20241105,,direct,mobile,68124
26973,20240512,1169.0,referral,mobile,12871
26974,20240530,,referral,desktop,2509
26975,20240615,719.0,direct,desktop,30483
26976,20240504,1246.0,ads,desktop,27796
26977,20250225,539.0,social,mobile,41958
26978,20240430,,email,mobile,49435
26979,20241118,,direct,mobile,88257
26980,20250302,1390.0,direct,desktop,79190
26981,20250128,,referral,mobile,27883
26982,20240614,598.0,direct,mobile,45362
26983,20240102,835.0,ads,mobile,78830
26984,20250208,235.0,ads,mobile,37928
26985,20240130,,direct,desktop,23196
26986,20250506,211.0,ads,mobile,68116
26987,20240809,,email,mobile,49921
26988,20240316,792.0,ads,desktop,73884
26989,20240227,277.0,direct,mobile,3135
26990,20250128,252.0,direct,mobile,19067
26991,20240605,584.0,ads,desktop,59675
26992,20250716,553.0,referral,mobile,46242
26993,20240721,,social,mobile,76738
26994,20240729,,ads,mobile,77376
26995,20241214,473.0,social,mobile,21375
26996,20240112,862.0,direct,desktop,12390
26997,20240208,1014.0,ads,mobile,74301
26998,20240812,,ads,desktop,60981
26999,20241217,,ads,desktop,79645
27000,20240530,961.0,ads,desktop,0
27001,20250322,,referral,mobile,85283
27002,20250114,,email,desktop,63605
27003,20240511,108.0,direct,mobile,66354
27004,20250712,411.0,referral,desktop,50224
27005,20250211,,referral,mobile,28957
27006,20240720,1196.0,referral,mobile,2515
27007,20240209,1448.0,ads,mobile,69984
27008,20240128,1001.0,referral,mobile,0
27009,20241213,228.0,ads,desktop,38672
27010,20240509,910.0,direct,mobile,28074
27011,20240429,,direct,mobile,23279
27012,20250320,,ads,mobile,35115
27013,20241224,,direct,mobile,83357
27014,20250909,1448.0,direct,mobile,60673
27015,20240912,414.0,direct,mobile,36268
27016,20250606,925.0,email,mobile,87535
27017,20240304,34.0,referral,mobile,10006
27018,20250408,,referral,mobile,82312
27019,20240410,500.0,ads,mobile,25002
27020,20250815,,direct,mobile,0
27021,20250928,872.0,ads,mobile,86186
27022,20240120,,ads,tablet,38276
27023,20240220,756.0,ads,desktop,51707
27024,20240805,645.0,referral,mobile,88324
27025,20240408,1266.0,ads,desktop,31680
27026,20240703,1063.0,referral,mobile,6839
27027,20240120,953.0,direct,mobile,6303
27028,20250530,152.0,referral,mobile,42892
27029,20250526,168.0,ads,mobile,81629
27030,20240113,984.0,direct,desktop,74998
27031,20250423,,direct,mobile,0
27032,20250313,,ads,mobile,22356
27033,20241008,166.0,direct,desktop,6298
27034,20250812,404.0,ads,mobile,56420
27035,20250213,,ads,mobile,45352
27036,20240925,1293.0,direct,mobile,24741
27037,20250418,,direct,desktop,42426
27038,20240206,,direct,mobile,24033
27039,20240728,1460.0,ads,desktop,0
27040,20240830,1111.0,direct,mobile,85222
27041,20250130,1095.0,ads,desktop,13129
27042,20240107,388.0,direct,desktop,39034
27043,20240328,1465.0,ads,mobile,25071
27044,20240404,821.0,direct,mobile,31669
27045,20241109,1418.0,direct,mobile,48266
27046,20240227,1328.0,direct,mobile,44775
27047,20250206,,ads,desktop,0
27048,20250722,1115.0,direct,desktop,53169
27049,20250906,,referral,desktop,42918
27050,20250709,1041.0,social,desktop,30835
27051,20241023,,ads,mobile,3983
27052,20250118,1341.0,direct,desktop,17445
27053,20250221,446.0,email,tablet,39664
27054,20240824,,direct,desktop,0
27055,20240718,836.0,ads,desktop,35302
27056,20250623,297.0,email,mobile,61530
27057,20250321,,direct,mobile,68238
27058,20240807,,ads,desktop,54968
27059,20250407,1262.0,direct,mobile,11291
27060,20250714,,social,desktop,27407
27061,20240721,,ads,mobile,82014
27062,20250601,,ads,mobile,4492
27063,20250920,1412.0,direct,desktop,37724
27064,20250126,1194.0,ads,mobile,82969
27065,20241201,1005.0,social,mobile,76990
27066,20250309,432.0,ads,mobile,60430
27067,20250206,815.0,direct,mobile,30460
27068,20240624,1054.0,referral,mobile,43889
27069,20250224,,direct,mobile,23514
27070,20250502,52.0,direct,desktop,82143
27071,20250627,490.0,ads,mobile,73383
27072,20241216,1083.0,direct,mobile,5992
27073,20250622,,direct,mobile,35062
27074,20240305,25.0,email,mobile,73631
27075,20241104,887.0,ads,tablet,46589
27076,20250105,311.0,direct,mobile,76073
27077,20241006,458.0,direct,mobile,77824
27078,20240208,1007.0,ads,mobile,3656
27079,20250804,,social,desktop,18675
27080,20250703,,social,mobile,82149
27081,20241219,1210.0,ads,mobile,58606
27082,20250711,,referral,desktop,21035
27083,20241201,170.0,ads,mobile,40546
27084,20250120,1263.0,email,mobile,45063
27085,20250125,152.0,social,mobile,25541
27086,20240916,,referral,mobile,48559
27087,20240303,,direct,mobile,4382
27088,20250624,,direct,mobile,36625
27089,20240123,201.0,direct,mobile,29230
27090,20240913,1230.0,referral,desktop,82983
27091,20240920,347.0,direct,mobile,81314
27092,20250908,,ads,mobile,11857
27093,20240102,1079.0,referral,mobile,77040
27094,20240824,1053.0,direct,desktop,11962
27095,20241031,177.0,direct,mobile,85845
27096,20240618,836.0,ads,mobile,41706
27097,20241128,,ads,mobile,65414
27098,20250609,879.0,direct,desktop,71386
27099,20241007,,ads,mobile,73585
27100,20241016,,email,mobile,20209
27101,20250115,,ads,mobile,32541
27102,20240805,,direct,mobile,24488
27103,20250827,,social,tablet,28231
27104,20241114,,ads,mobile,53547
27105,20241204,1332.0,ads,desktop,18885
27106,20240729,782.0,referral,desktop,60671
27107,20240305,,referral,mobile,76283
27108,20250121,688.0,direct,mobile,31050
27109,20250329,147.0,referral,mobile,59807
27110,20240105,597.0,direct,desktop,3008
27111,20241231,,direct,mobile,81003
27112,20240330,929.0,referral,desktop,40558
27113,20250720,1076.0,email,desktop,77457
27114,20240222,1236.0,ads,mobile,25872
27115,20250324,,email,desktop,33004
27116,20240725,1046.0,direct,tablet,34854
27117,20250608,554.0,referral,desktop,60160
27118,20250110,479.0,ads,mobile,49618
27119,20250416,,direct,mobile,58165
27120,20240518,,referral,mobile,79935
27121,20241016,50.0,direct,tablet,19379
27122,20250122,,referral,desktop,22459
27123,20241215,1372.0,referral,desktop,22587
27124,20250708,,social,desktop,37301
27125,20250214,52.0,ads,mobile,13288
27126,20241116,345.0,ads,mobile,32121
27127,20240717,,social,mobile,33189
27128,20250929,,ads,mobile,2459
27129,20240815,1166.0,email,mobile,58513
27130,20240309,,email,desktop,77478
27131,20240512,146.0,direct,mobile,75074
27132,20250428,1389.0,social,mobile,51785
27133,20240510,1223.0,direct,desktop,14505
27134,20240717,301.0,ads,mobile,81067
27135,20250518,71.0,email,desktop,86400
27136,20250508,,email,mobile,62890
27137,20250518,272.0,ads,mobile,44171
27138,20240509,,ads,mobile,13292
27139,20250330,762.0,direct,tablet,0
27140,20250903,1011.0,social,desktop,23699
27141,20240518,409.0,ads,desktop,46913
27142,20250425,,referral,mobile,24072
27143,20240620,,direct,mobile,41903
27144,20240121,854.0,direct,mobile,22321
27145,20250714,,direct,desktop,38699
27146,20250811,1243.0,referral,mobile,53444
27147,20250403,227.0,ads,tablet,13739
27148,20250215,1007.0,social,mobile,28763
27149,20250707,1404.0,email,desktop,37416
27150,20240618,580.0,social,mobile,36349
27151,20241012,308.0,email,desktop,60053
27152,20241007,878.0,ads,tablet,59072
27153,20240207,288.0,direct,mobile,47157
27154,20240910,1317.0,social,desktop,51663
27155,20250518,640.0,ads,mobile,4822
27156,20250423,,direct,desktop,0
27157,20250119,,direct,desktop,25629
27158,20250110,268.0,direct,desktop,74834
27159,20250302,,direct,mobile,28039
27160,20240211,149.0,direct,desktop,8827
27161,20250721,871.0,direct,mobile,20563
27162,20250823,,referral,desktop,2101
27163,20240430,,email,mobile,0
27164,20250721,40.0,direct,desktop,54932
27165,20250513,,ads,mobile,86131
27166,20250503,1084.0,ads,mobile,48829
27167,20250322,,referral,mobile,87121
27168,20241010,,direct,tablet,79775
27169,20250208,1409.0,ads,desktop,0
27170,20240421,1266.0,direct,desktop,73031
27171,20250514,,email,tablet,57710
27172,20240613,956.0,direct,desktop,0
27173,20240211,155.0,ads,desktop,22438
27174,20240331,,direct,mobile,86646
27175,20240820,,referral,mobile,74332
27176,20240714,1421.0,ads,desktop,10282
27177,20250119,1198.0,ads,mobile,25332
27178,20240629,942.0,social,mobile,78112
27179,20240802,,social,mobile,0
27180,20240314,,direct,mobile,43143
27181,20240910,,referral,mobile,50528
27182,20250219,944.0,ads,desktop,47990
27183,20241122,124.0,social,mobile,81696
27184,20250305,,ads,mobile,61594
27185,20250402,684.0,direct,mobile,54240
27186,20240524,,direct,mobile,60244
27187,20240425,1331.0,ads,mobile,9592
27188,20250513,227.0,referral,mobile,0
27189,20250514,,direct,mobile,7129
27190,20250918,330.0,ads,desktop,85777
27191,20241104,593.0,referral,mobile,69022
27192,20241204,,direct,tablet,6748
27193,20250501,842.0,ads,mobile,80302
27194,20250728,,ads,desktop,46978
27195,20240902,,direct,mobile,56723
27196,20240115,,direct,mobile,64455
27197,20250429,343.0,ads,mobile,13807
27198,20240521,554.0,social,mobile,4311
27199,20250812,1199.0,social,desktop,29994
27200,20250922,399.0,direct,desktop,67101
27201,20241105,1464.0,direct,mobile,28269
27202,20240319,,ads,desktop,37777
27203,20250217,273.0,referral,mobile,77100
27204,20241009,,direct,mobile,45223
27205,20240205,920.0,social,tablet,84746
27206,20250211,513.0,ads,mobile,24263
27207,20240112,,email,mobile,8973
27208,20250817,,ads,mobile,87481
27209,20250108,792.0,direct,mobile,58174
27210,20250115,542.0,direct,mobile,28101
27211,20241028,784.0,ads,desktop,7971
27212,20240215,,ads,desktop,15886
27213,20241005,1280.0,direct,mobile,16566
27214,20250121,540.0,ads,tablet,80167
27215,20250104,1390.0,social,mobile,18655
27216,20240608,,direct,mobile,17361
27217,20250112,,direct,mobile,56793
27218,20250419,388.0,direct,desktop,29655
27219,20250108,316.0,social,mobile,1622
27220,20250408,643.0,social,mobile,7016
27221,20250501,,referral,desktop,37842
27222,20241226,201.0,referral,mobile,43567
27223,20250217,,referral,desktop,70932
27224,20250822,194.0,direct,mobile,44117
27225,20250925,766.0,direct,mobile,28422
27226,20250826,960.0,email,mobile,20912
27227,20250918,,referral,desktop,43330
27228,20240625,,referral,mobile,2809
27229,20240315,131.0,ads,mobile,50703
27230,20250807,546.0,direct,desktop,31283
27231,20240408,406.0,ads,mobile,46256
27232,20250305,135.0,ads,mobile,88517
27233,20240317,1244.0,direct,mobile,29183
27234,20250907,,ads,mobile,22463
27235,20241107,,ads,desktop,20279
27236,20240712,830.0,referral,desktop,73256
27237,20250324,470.0,referral,mobile,26209
27238,20240605,510.0,ads,mobile,80663
27239,20241001,510.0,referral,mobile,9765
27240,20250413,1002.0,direct,tablet,66306
27241,20240626,216.0,direct,desktop,60840
27242,20241225,1388.0,social,desktop,26150
27243,20250630,88.0,ads,mobile,19003
27244,20240418,777.0,direct,desktop,54764
27245,20241012,,ads,mobile,67857
27246,20240709,517.0,email,desktop,39082
27247,20250226,1297.0,ads,mobile,36170
27248,20250811,644.0,direct,mobile,28141
27249,20250404,,ads,desktop,70792
27250,20250525,494.0,social,mobile,58487
27251,20240922,709.0,referral,mobile,68843
27252,20240309,869.0,email,mobile,78075
27253,20240422,,ads,mobile,74354
27254,20240805,,ads,mobile,74071
27255,20250331,143.0,ads,desktop,46444
27256,20240920,755.0,direct,mobile,36998
27257,20241001,,ads,desktop,7198
27258,20241229,1006.0,direct,mobile,23508
27259,20240128,,ads,mobile,59127
27260,20240425,875.0,referral,mobile,28410
27261,20250401,640.0,ads,desktop,64579
27262,20250901,,referral,mobile,33428
27263,20240327,1475.0,ads,desktop,32393
27264,20250915,1037.0,ads,mobile,65517
27265,20241012,488.0,referral,mobile,44516
27266,20250808,,referral,mobile,80713
27267,20240622,1368.0,direct,mobile,72867
27268,20240116,1042.0,referral,mobile,32813
27269,20241126,293.0,direct,mobile,60968
27270,20250311,,direct,mobile,9027
27271,20250714,937.0,ads,mobile,27663
27272,20241207,966.0,email,mobile,59109
27273,20240815,418.0,direct,mobile,69380
27274,20241030,852.0,direct,mobile,63729
27275,20240425,768.0,social,mobile,26835
27276,20241231,1179.0,ads,desktop,70687
27277,20240204,1113.0,referral,mobile,15953
27278,20250209,5.0,email,mobile,54250
27279,20240330,,email,mobile,3703
27280,20240720,,social,desktop,22997
27281,20250130,960.0,ads,mobile,77230
27282,20240307,,ads,mobile,44239
27283,20241128,,direct,mobile,14665
27284,20250719,,direct,desktop,60453
27285,20250613,1335.0,direct,tablet,17710
27286,20250125,347.0,ads,mobile,37351
27287,20241204,382.0,ads,desktop,19282
27288,20250131,,ads,mobile,61136
27289,20250406,628.0,social,mobile,42871
27290,20240720,518.0,direct,mobile,34817
27291,20240523,730.0,email,mobile,20842
27292,20241219,,ads,desktop,45824
27293,20250429,1271.0,direct,mobile,75299
27294,20250112,1221.0,ads,mobile,70255
27295,20250216,151.0,ads,mobile,42549
27296,20240320,708.0,direct,mobile,45430
27297,20240220,1364.0,referral,mobile,65815
27298,20250719,175.0,direct,mobile,49354
27299,20250824,712.0,direct,mobile,41336
27300,20250917,,direct,desktop,6768
27301,20240527,331.0,ads,desktop,12903
27302,20240531,811.0,ads,mobile,11201
27303,20250521,859.0,referral,mobile,69271
27304,20250826,,email,desktop,17228
27305,20240125,14.0,direct,mobile,10201
27306,20241102,686.0,ads,mobile,83485
27307,20240504,779.0,ads,mobile,65430
27308,20240707,1263.0,direct,mobile,16617
27309,20240205,472.0,ads,mobile,58464
27310,20240209,,ads,mobile,87112
27311,20241010,,email,mobile,0
27312,20240810,970.0,social,mobile,70020
27313,20240406,,social,mobile,44355
27314,20250423,1162.0,ads,mobile,46321
27315,20240811,891.0,direct,desktop,0
27316,20240710,1239.0,ads,mobile,48418
27317,20250930,,direct,desktop,30926
27318,20240617,761.0,ads,desktop,0
27319,20241022,1286.0,ads,mobile,48570
27320,20240929,1105.0,social,tablet,49792
27321,20240622,284.0,email,mobile,67452
27322,20240427,,social,desktop,68668
27323,20250204,334.0,referral,tablet,39253
27324,20240213,272.0,email,mobile,10271
27325,20250513,1294.0,ads,mobile,4162
27326,20250224,,social,mobile,15378
27327,20250913,412.0,ads,mobile,26796
27328,20240526,583.0,direct,mobile,35734
27329,20240614,217.0,direct,mobile,65129
27330,20250428,,direct,mobile,33648
27331,20250321,726.0,direct,mobile,12196
27332,20250214,,ads,desktop,25221
27333,20250124,989.0,ads,desktop,84244
27334,20250224,1175.0,direct,tablet,55491
27335,20240119,621.0,direct,mobile,80380
27336,20250308,404.0,direct,mobile,29360
27337,20250622,1057.0,social,tablet,21584
27338,20241218,1352.0,referral,mobile,22147
27339,20250628,275.0,ads,desktop,19625
27340,20240603,341.0,ads,mobile,43024
27341,20240811,,direct,mobile,1781
27342,20240915,556.0,direct,mobile,23654
27343,20241118,1325.0,ads,mobile,21234
27344,20250711,658.0,social,desktop,6151
27345,20250720,,email,mobile,3203
27346,20250706,,ads,mobile,37692
27347,20250319,1275.0,referral,mobile,28115
27348,20250324,66.0,referral,mobile,77120
27349,20250115,332.0,ads,mobile,39537
27350,20250725,771.0,social,desktop,75001
27351,20250726,546.0,direct,mobile,18294
27352,20250123,1076.0,social,mobile,86208
27353,20241118,,email,mobile,26207
27354,20240330,208.0,ads,mobile,81308
27355,20250814,542.0,ads,mobile,80861
27356,20250725,215.0,direct,mobile,34433
27357,20240730,66.0,direct,mobile,62214
27358,20240627,1447.0,referral,desktop,23984
27359,20240228,1072.0,direct,mobile,17739
27360,20250518,1426.0,direct,mobile,59015
27361,20250331,33.0,direct,desktop,41670
27362,20250709,,referral,mobile,25991
27363,20240301,,referral,mobile,55440
27364,20250621,1082.0,direct,mobile,59832
27365,20240530,,referral,mobile,55182
27366,20241130,624.0,referral,mobile,53208
27367,20250920,282.0,referral,desktop,19308
27368,20241007,,direct,mobile,32355
27369,20250711,841.0,direct,mobile,34198
27370,20250623,,ads,mobile,78738
27371,20240610,16.0,ads,mobile,77191
27372,20250405,748.0,referral,mobile,22539
27373,20240220,331.0,referral,mobile,46698
27374,20241211,642.0,social,desktop,64084
27375,20250322,,direct,desktop,82461
27376,20240630,1284.0,ads,desktop,59061
27377,20241006,975.0,ads,desktop,22565
27378,20250514,1039.0,ads,mobile,84728
27379,20240409,,social,desktop,32925
27380,20250405,585.0,social,mobile,6152
27381,20250826,360.0,ads,mobile,73329
27382,20250321,,email,desktop,39959
27383,20241019,370.0,ads,mobile,3008
27384,20240511,38.0,social,mobile,22296
27385,20240922,,referral,mobile,42630
27386,20241108,1450.0,direct,mobile,37133
27387,20240206,,direct,desktop,47921
27388,20240216,846.0,email,desktop,12152
27389,20250811,,referral,tablet,58095
27390,20241019,,direct,desktop,82313
27391,20250228,380.0,ads,mobile,35212
